AlAs,Al,2172,2,2,5,0,19.83746547,50.9515645,23.9700255,1.895,0.57,0.285,0.002410941,0.00027473,0.002794094,0.002163599,48.5,9.5,37.9,8.1,16.2,1,0,0.5609826,2,4.00540614,181.6511403,1.5017,47.125661,-0.48399,4.054377,4.054377,4.054377,60,60,60,3.5907,2,2,1,0,0,26.9815385,13,10,13,1.61,5.9857684,143,39,46,1,0.2924207,
AlAs,Al,2172,2,2,5,0,19.83746547,50.9515645,23.9700255,1.895,0.57,0.285,0.002410941,0.00027473,0.002794094,0.002163599,48.5,9.5,37.9,8.1,16.2,1,0,0.5609826,2,4.00540614,181.6511403,1.5017,47.125661,-0.48399,4.054377,4.054377,4.054377,60,60,60,3.5907,2,2,1,0,0,26.9815385,13,10,13,1.61,5.9857684,143,39,46,1,0.2924207,
AlAs,Al,2172,2,2,5,0,19.83746547,50.9515645,23.9700255,1.895,0.57,0.285,0.002410941,0.00027473,0.002794094,0.002163599,48.5,9.5,37.9,8.1,16.2,1,0,0.5609826,2,4.00540614,181.6511403,1.5017,47.125661,-0.48399,4.054377,4.054377,4.054377,60,60,60,3.5907,2,2,1,0,0,26.9815385,13,10,13,1.61,5.9857684,143,39,46,1,0.2924207,
AlAs,Al,2172,2,2,5,0,19.83746547,50.9515645,23.9700255,1.895,0.57,0.285,0.002410941,0.00027473,0.002794094,0.002163599,48.5,9.5,37.9,8.1,16.2,1,0,0.5609826,2,4.00540614,181.6511403,1.5017,47.125661,-0.48399,4.054377,4.054377,4.054377,60,60,60,3.5907,2,2,1,0,0,26.9815385,13,10,13,1.61,5.9857684,143,39,46,1,0.2924207,
AlAs,As,2172,2,2,5,0,19.83746547,50.9515645,23.9700255,1.895,0.57,0.285,0.002410941,0.00027473,0.002794094,0.002163599,48.5,9.5,37.9,8.1,16.2,1,0,0.5609826,2,4.00540614,181.6511403,1.5017,47.125661,-0.48399,4.054377,4.054377,4.054377,60,60,60,3.5907,2,2,3,10,0,74.921595,33,13.1,33,2.18,9.789,139,58,29.8,1,0.2685619,
AlAs,As,2172,2,2,5,0,19.83746547,50.9515645,23.9700255,1.895,0.57,0.285,0.002410941,0.00027473,0.002794094,0.002163599,48.5,9.5,37.9,8.1,16.2,1,0,0.5609826,2,4.00540614,181.6511403,1.5017,47.125661,-0.48399,4.054377,4.054377,4.054377,60,60,60,3.5907,2,2,3,10,0,74.921595,33,13.1,33,2.18,9.789,139,58,29.8,1,0.2685619,
AlAs,As,2172,2,2,5,0,19.83746547,50.9515645,23.9700255,1.895,0.57,0.285,0.002410941,0.00027473,0.002794094,0.002163599,48.5,9.5,37.9,8.1,16.2,1,0,0.5609826,2,4.00540614,181.6511403,1.5017,47.125661,-0.48399,4.054377,4.054377,4.054377,60,60,60,3.5907,2,2,3,10,0,74.921595,33,13.1,33,2.18,9.789,139,58,29.8,1,0.2685619,
AlAs,As,2172,2,2,5,0,19.83746547,50.9515645,23.9700255,1.895,0.57,0.285,0.002410941,0.00027473,0.002794094,0.002163599,48.5,9.5,37.9,8.1,16.2,1,0,0.5609826,2,4.00540614,181.6511403,1.5017,47.125661,-0.48399,4.054377,4.054377,4.054377,60,60,60,3.5907,2,2,3,10,0,74.921595,33,13.1,33,2.18,9.789,139,58,29.8,1,0.2685619,
AlAs,As,2172,2,2,5,0,19.83746547,50.9515645,23.9700255,1.895,0.57,0.285,0.002410941,0.00027473,0.002794094,0.002163599,48.5,9.5,37.9,8.1,16.2,1,0,0.5609826,2,4.00540614,181.6511403,1.5017,47.125661,-0.48399,4.054377,4.054377,4.054377,60,60,60,3.5907,2,2,3,10,0,74.921595,33,13.1,33,2.18,9.789,139,58,29.8,1,0.2685619,
AlAs,As,2172,2,2,5,0,19.83746547,50.9515645,23.9700255,1.895,0.57,0.285,0.002410941,0.00027473,0.002794094,0.002163599,48.5,9.5,37.9,8.1,16.2,1,0,0.5609826,2,4.00540614,181.6511403,1.5017,47.125661,-0.48399,4.054377,4.054377,4.054377,60,60,60,3.5907,2,2,3,10,0,74.921595,33,13.1,33,2.18,9.789,139,58,29.8,1,0.2685619,
AlAs,As,2172,2,2,5,0,19.83746547,50.9515645,23.9700255,1.895,0.57,0.285,0.002410941,0.00027473,0.002794094,0.002163599,48.5,9.5,37.9,8.1,16.2,1,0,0.5609826,2,4.00540614,181.6511403,1.5017,47.125661,-0.48399,4.054377,4.054377,4.054377,60,60,60,3.5907,2,2,3,10,0,74.921595,33,13.1,33,2.18,9.789,139,58,29.8,1,0.2685619,
AlAs,As,2172,2,2,5,0,19.83746547,50.9515645,23.9700255,1.895,0.57,0.285,0.002410941,0.00027473,0.002794094,0.002163599,48.5,9.5,37.9,8.1,16.2,1,0,0.5609826,2,4.00540614,181.6511403,1.5017,47.125661,-0.48399,4.054377,4.054377,4.054377,60,60,60,3.5907,2,2,3,10,0,74.921595,33,13.1,33,2.18,9.789,139,58,29.8,1,0.2685619,
AlAs,As,2172,2,2,5,0,19.83746547,50.9515645,23.9700255,1.895,0.57,0.285,0.002410941,0.00027473,0.002794094,0.002163599,48.5,9.5,37.9,8.1,16.2,1,0,0.5609826,2,4.00540614,181.6511403,1.5017,47.125661,-0.48399,4.054377,4.054377,4.054377,60,60,60,3.5907,2,2,3,10,0,74.921595,33,13.1,33,2.18,9.789,139,58,29.8,1,0.2685619,
AlAs,As,2172,2,2,5,0,19.83746547,50.9515645,23.9700255,1.895,0.57,0.285,0.002410941,0.00027473,0.002794094,0.002163599,48.5,9.5,37.9,8.1,16.2,1,0,0.5609826,2,4.00540614,181.6511403,1.5017,47.125661,-0.48399,4.054377,4.054377,4.054377,60,60,60,3.5907,2,2,3,10,0,74.921595,33,13.1,33,2.18,9.789,139,58,29.8,1,0.2685619,
AlAs,As,2172,2,2,5,0,19.83746547,50.9515645,23.9700255,1.895,0.57,0.285,0.002410941,0.00027473,0.002794094,0.002163599,48.5,9.5,37.9,8.1,16.2,1,0,0.5609826,2,4.00540614,181.6511403,1.5017,47.125661,-0.48399,4.054377,4.054377,4.054377,60,60,60,3.5907,2,2,3,10,0,74.921595,33,13.1,33,2.18,9.789,139,58,29.8,1,0.2685619,
AlAs,As,2172,2,2,5,0,19.83746547,50.9515645,23.9700255,1.895,0.57,0.285,0.002410941,0.00027473,0.002794094,0.002163599,48.5,9.5,37.9,8.1,16.2,1,0,0.5609826,2,4.00540614,181.6511403,1.5017,47.125661,-0.48399,4.054377,4.054377,4.054377,60,60,60,3.5907,2,2,3,10,0,74.921595,33,13.1,33,2.18,9.789,139,58,29.8,1,0.2685619,
AlAs,As,2172,2,2,5,0,19.83746547,50.9515645,23.9700255,1.895,0.57,0.285,0.002410941,0.00027473,0.002794094,0.002163599,48.5,9.5,37.9,8.1,16.2,1,0,0.5609826,2,4.00540614,181.6511403,1.5017,47.125661,-0.48399,4.054377,4.054377,4.054377,60,60,60,3.5907,2,2,3,10,0,74.921595,33,13.1,33,2.18,9.789,139,58,29.8,1,0.2685619,
AlAs,As,2172,2,2,5,0,19.83746547,50.9515645,23.9700255,1.895,0.57,0.285,0.002410941,0.00027473,0.002794094,0.002163599,48.5,9.5,37.9,8.1,16.2,1,0,0.5609826,2,4.00540614,181.6511403,1.5017,47.125661,-0.48399,4.054377,4.054377,4.054377,60,60,60,3.5907,2,2,3,10,0,74.921595,33,13.1,33,2.18,9.789,139,58,29.8,1,0.2685619,
CdS,Cd,672,2,2,5,0,24.94910004,72.2385,40.1725,2.135,0.89,0.445,0.002461277,0.00029135,0.002835347,0.002124639,131,53,37.29,12.36,24.72,1.5,1,0.5700647,2,3.973371571,253.4396534,1.1162,104.862863,-0.97258,4.206535,4.206535,6.842929,90,90,120,4.575653,4,2,0,10,0,112.414,48,13.1,48,1.69,8.993822,154,78,49.65,2,0.3652264,
CdS,Cd,672,2,2,5,0,24.94910004,72.2385,40.1725,2.135,0.89,0.445,0.002461277,0.00029135,0.002835347,0.002124639,131,53,37.29,12.36,24.72,1.5,1,0.5700647,2,3.973371571,253.4396534,1.1162,104.862863,-0.97258,4.206535,4.206535,6.842929,90,90,120,4.575653,4,2,0,10,0,112.414,48,13.1,48,1.69,8.993822,154,78,49.65,2,0.3652264,
CdS,Cd,672,2,2,5,0,24.94910004,72.2385,40.1725,2.135,0.89,0.445,0.002461277,0.00029135,0.002835347,0.002124639,131,53,37.29,12.36,24.72,1.5,1,0.5700647,2,3.973371571,253.4396534,1.1162,104.862863,-0.97258,4.206535,4.206535,6.842929,90,90,120,4.575653,4,2,0,10,0,112.414,48,13.1,48,1.69,8.993822,154,78,49.65,2,0.3652264,
